5007	1	0.243	1	0	5	medium 	Faces 	Faces_delay 
5007	1	0.398	0	0	11	high 	Faces 	Faces_delay 
5007	1	0.258	1	0	5	low 	Faces 	Faces_delay 
5007	1	0.259	1	0	8	medium 	Faces 	Faces_delay 
5007	1	0.246	1	0	5	medium 	Faces 	Faces_delay 
5007	1	0.229	1	0	5	low 	Faces 	Faces_delay 
5007	1	0.282	1	0	5	high 	Faces 	Faces_delay 
5007	1	0.245	1	0	8	low 	Faces 	Faces_delay 
5007	1	0.232	1	0	8	high 	Faces 	Faces_delay 
5007	1	0.307	0	0	8	low 	Faces 	Faces_value 
5007	1	0.233	1	0	8	high 	Faces 	Faces_value 
5007	1	0.367	0	0	8	low 	Faces 	Faces_value 
5007	1	0.273	1	0	11	medium 	Faces 	Faces_value 
5007	1	0.436	0	0	11	low 	Faces 	Faces_value 
5007	1	0.256	1	0	5	high 	Faces 	Faces_value 
5007	1	0.28	1	0	11	high 	Faces 	Faces_value 
5007	1	0.251	1	0	5	medium 	Faces 	Faces_value 
5007	1	0.253	1	0	5	high 	Faces 	Faces_value 
5007	1	0.237	1	0	8	medium 	Landscapes 	Landscapes_delay 
5007	1	0.348	1	0	5	medium 	Landscapes 	Landscapes_delay 
5007	1	0.241	1	0	5	medium 	Landscapes 	Landscapes_delay 
5007	1	0.261	1	0	5	high 	Landscapes 	Landscapes_delay 
5007	1	0.229	1	0	8	low 	Landscapes 	Landscapes_delay 
5007	1	0.245	1	0	5	high 	Landscapes 	Landscapes_delay 
5007	1	0.29	0	0	11	low 	Landscapes 	Landscapes_delay 
5007	1	0.261	0	0	8	low 	Landscapes 	Landscapes_delay 
5007	1	0.332	0	0	11	high 	Landscapes 	Landscapes_delay 
5007	1	0.251	1	0	5	high 	Landscapes 	Landscapes_value 
5007	1	0.275	1	0	11	medium 	Landscapes 	Landscapes_value 
5007	1	0.256	1	0	8	medium 	Landscapes 	Landscapes_value 
5007	1	0.43	0	0	11	low 	Landscapes 	Landscapes_value 
5007	1	0.264	1	0	8	high 	Landscapes 	Landscapes_value 
5007	1	0.248	1	0	5	high 	Landscapes 	Landscapes_value 
5007	1	0.265	0	0	11	medium 	Landscapes 	Landscapes_value 
5007	1	0.294	0	0	8	low 	Landscapes 	Landscapes_value 
5007	1	0.248	1	0	5	medium 	Landscapes 	Landscapes_value 
5007	2	0.255	0	0	11	medium 	Faces 	Faces_delay 
5007	2	0.232	1	0	5	high 	Faces 	Faces_delay 
5007	2	0.245	0	0	11	low 	Faces 	Faces_delay 
5007	2	0.253	0	0	11	medium 	Faces 	Faces_delay 
5007	2	0.24	1	0	5	low 	Faces 	Faces_delay 
5007	2	0.253	0	0	11	low 	Faces 	Faces_delay 
5007	2	0.253	0	0	8	high 	Faces 	Faces_delay 
5007	2	0.295	0	0	8	medium 	Faces 	Faces_delay 
5007	2	0.253	0	0	11	high 	Faces 	Faces_delay 
5007	2	0.235	1	0	8	high 	Faces 	Faces_value 
5007	2	0.326	0	0	8	low 	Faces 	Faces_value 
5007	2	0.271	1	0	11	high 	Faces 	Faces_value 
5007	2	0.239	1	0	11	medium 	Faces 	Faces_value 
5007	2	0.244	1	0	5	high 	Faces 	Faces_value 
5007	2	0.225	1	0	5	high 	Faces 	Faces_value 
5007	2	0.232	1	0	5	medium 	Faces 	Faces_value 
5007	2	0.248	0	0	11	medium 	Faces 	Faces_value 
5007	2	0.221	1	0	8	medium 	Faces 	Faces_value 
5007	2	0.27	0	0	11	high 	Landscapes 	Landscapes_delay 
5007	2	0.245	1	0	5	high 	Landscapes 	Landscapes_delay 
5007	2	0.251	1	0	5	low 	Landscapes 	Landscapes_delay 
5007	2	0.236	1	0	8	low 	Landscapes 	Landscapes_delay 
5007	2	0.423	0	0	11	medium 	Landscapes 	Landscapes_delay 
5007	2	0.245	1	0	5	medium 	Landscapes 	Landscapes_delay 
5007	2	0.246	1	0	5	medium 	Landscapes 	Landscapes_delay 
5007	2	0.281	0	0	11	low 	Landscapes 	Landscapes_delay 
5007	2	0.24	1	0	5	high 	Landscapes 	Landscapes_delay 
5007	2	0.245	1	0	5	high 	Landscapes 	Landscapes_value 
5007	2	0.33	0	0	8	low 	Landscapes 	Landscapes_value 
5007	2	0.233	1	0	8	medium 	Landscapes 	Landscapes_value 
5007	2	0.254	1	0	11	high 	Landscapes 	Landscapes_value 
5007	2	0.394	0	0	11	medium 	Landscapes 	Landscapes_value 
5007	2	0.262	1	0	5	medium 	Landscapes 	Landscapes_value 
5007	2	0.271	1	0	8	high 	Landscapes 	Landscapes_value 
5007	2	0.244	1	0	11	medium 	Landscapes 	Landscapes_value 
5007	2	0.253	1	0	5	high 	Landscapes 	Landscapes_value 
5007	3	0.235	1	0	5	high 	Faces 	Faces_delay 
