13374	1	0.25681	0.26985	0.28385	0.27496
13374	2	0.25681	0.26985	0.28385	0.27496
13374	3	0.25681	0.26985	0.28385	0.27496
13383	1	0.27594	0.27203	0.29283	0.29114
13383	2	0.27594	0.27203	0.29283	0.29114
13383	3	0.27594	0.27203	0.29283	0.29114
13383	4	0.27594	0.27203	0.29283	0.29114
13392	1	0.25783	0.25517	0.26466	0.25731
13392	2	0.25783	0.25517	0.26466	0.25731
13392	3	0.25783	0.25517	0.26466	0.25731
13392	4	0.25783	0.25517	0.26466	0.25731
13431	1	0.29415	0.25494	0.3039	0.28345
13431	2	0.29415	0.25494	0.3039	0.28345
13431	3	0.29415	0.25494	0.3039	0.28345
13474	1	0.24914	0.25061	0.26338	0.28975
13474	3	0.24914	0.25061	0.26338	0.28975
13483	1	0.28767	0.25226	0.31543	0.28431
13483	2	0.28767	0.25226	0.31543	0.28431
13483	3	0.28767	0.25226	0.31543	0.28431
13483	4	0.28767	0.25226	0.31543	0.28431
13527	1	0.32093	0.27048	0.31952	0.30338
13527	2	0.32093	0.27048	0.31952	0.30338
13527	3	0.32093	0.27048	0.31952	0.30338
13527	4	0.32093	0.27048	0.31952	0.30338
13534	1	0.31289	0.26594	0.30383	0.28161
13534	2	0.31289	0.26594	0.30383	0.28161
13534	3	0.31289	0.26594	0.30383	0.28161
13534	4	0.31289	0.26594	0.30383	0.28161
13540	1	0.33161	0.29417	0.29594	0.30386
13540	2	0.33161	0.29417	0.29594	0.30386
13540	3	0.33161	0.29417	0.29594	0.30386
13540	4	0.33161	0.29417	0.29594	0.30386
13551	1	0.24566	0.22997	0.23011	0.24178
13551	2	0.24566	0.22997	0.23011	0.24178
13551	3	0.24566	0.22997	0.23011	0.24178
13551	4	0.24566	0.22997	0.23011	0.24178
13559	1	0.30974	0.28417	0.31261	0.29411
13559	2	0.30974	0.28417	0.31261	0.29411
13559	3	0.30974	0.28417	0.31261	0.29411
13559	4	0.30974	0.28417	0.31261	0.29411
13637	1	0.39079	0.38137	0.39833	0.37482
13637	2	0.39079	0.38137	0.39833	0.37482
13637	3	0.39079	0.38137	0.39833	0.37482
13637	4	0.39079	0.38137	0.39833	0.37482
13647	2	0.3426	0.29376	0.362	0.35415
13647	3	0.3426	0.29376	0.362	0.35415
13647	4	0.3426	0.29376	0.362	0.35415
13654	1	0.38485	0.35522	0.36939	0.36328
13654	2	0.38485	0.35522	0.36939	0.36328
13654	3	0.38485	0.35522	0.36939	0.36328
13654	4	0.38485	0.35522	0.36939	0.36328
13696	1	0.41974	0.37094	0.41444	0.41737
13696	2	0.41974	0.37094	0.41444	0.41737
13696	3	0.41974	0.37094	0.41444	0.41737
13696	4	0.41974	0.37094	0.41444	0.41737
13849	1	0.25966	0.25861	0.25172	0.25961
