004	 052	 062	 066
004	 054	 056	 074
008	 022	 046	 194
008	 022	 048	 062
008	 030	 056	 207
008	 038	 050	 084
008	 040	 080	 192
008	 040	 197	 209
022	 060	 078	 194
038	 050	 056	 068
042	 056	 058	 192
048	 074	 078	 213
048	 076	 080	 084
048	 084	 211	 213
050	 054	 062	 078
050	 054	 068	 078
052	 054	 056	 088
052	 054	 058	 076
052	 068	 072	 197
054	 056	 066	 192
054	 066	 078	 197
054	 068	 072	 197
054	 078	 082	 200
056	 058	 197	 999
056	 064	 074	 076
056	 064	 074	 213
056	 064	 078	 209
056	 064	 078	 213
056	 064	 078	 999
056	 064	 080	 207
056	 064	 082	 200
056	 064	 086	 088
056	 064	 088	 090
056	 064	 088	 192
056	 064	 088	 194
056	 064	 088	 197
056	 064	 088	 200
056	 064	 088	 207
056	 064	 088	 209
056	 064	 088	 211
056	 064	 088	 213
056	 064	 088	 999
056	 064	 090	 211
056	 064	 200	 999
056	 066	 072	 074
056	 066	 076	 192
056	 080	 082	 207
056	 080	 090	 999
056	 080	 207	 213
056	 082	 084	 194
056	 082	 086	 197
056	 082	 088	 209
056	 082	 192	 200
056	 082	 197	 209
056	 082	 209	 213
056	 084	 086	 999
056	 084	 090	 207
056	 084	 194	 200
056	 084	 200	 213
056	 086	 088	 192
056	 086	 090	 209
066	 080	 088	 200
068	 072	 084	 090
086	 088	 192	 194
